RecordID,NPA,NXX,LATA,RateCenterName ,WireCenterName,WireCenterCity,State,ZipCode1,ZipCode2,ZipCode3,FIPSCode ,Latitude,Longitude
666,323,284,730,LACZ 2,LOS ANGELES,LOS ANGELES,CA,90029,90027,90004,06037,34.0924,-118.2922
667,323,285,730,LACZ 8,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
668,323,286,730,LACZ 3,LOS ANGELES,LOS ANGELES,CA,90042,90041,90065,06037,34.1175,-118.1979
669,323,287,730,LACZ 4,LOS ANGELES-MADISON,LOS ANGELES,CA,90031,90094,90012,06037,34.0737,-118.2178
670,323,289,730,LACZ 12,LOS ANGELES,LOS ANGELES,CA,90062,90043,90008,06037,33.9989,-118.3220
671,323,290,730,LACZ 12,LOS ANGELES-AXMINSTER,LOS ANGELES,CA,90008,90062,90043,06037,34.0041,-118.3265
672,323,291,730,LACZ 12,LOS ANGELES-AXMINSTER,LOS ANGELES,CA,90008,90062,90043,06037,34.0041,-118.3265
673,323,292,730,LACZ 12,LOS ANGELES-AXMINSTER,LOS ANGELES,CA,90008,90062,90043,06037,34.0041,-118.3265
674,323,293,730,LACZ 12,LOS ANGELES-AXMINSTER,LOS ANGELES,CA,90008,90062,90043,06037,34.0041,-118.3265
675,323,294,730,LACZ 12,LOS ANGELES-AXMINSTER,LOS ANGELES,CA,90008,90062,90043,06037,34.0041,-118.3265
676,323,295,730,LACZ 12,LOS ANGELES-AXMINSTER,LOS ANGELES,CA,90008,90062,90043,06037,34.0041,-118.3265
677,323,296,730,LACZ 12,LOS ANGELES-MADISON,LOS ANGELES,CA,90008,90062,90043,06037,34.0041,-118.3265
678,323,297,730,LACZ 13,SHERMAN OAKS,LOS ANGELES,CA,90036,90019,90010,06037,34.0662,-118.3420
679,323,298,730,LACZ 12,LOS ANGELES-AXMINSTER,LOS ANGELES,CA,90008,90062,90043,06037,34.0041,-118.3265
680,323,299,730,LACZ 12,LOS ANGELES-AXMINSTER,LOS ANGELES,CA,90008,90062,90043,06037,34.0041,-118.3265
681,323,300,730,LACZ 2,LOS ANGELES-MADISON,LOS ANGELES,CA,90017,90071,90014,06037,34.0514,-118.2613
682,323,301,730,LACZ 14,LOS ANGELES-MADISON,LOS ANGELES,CA,90028,90038,90068,06037,34.1010,-118.3239
683,323,302,730,LACZ 13,LOS ANGELES,LOS ANGELES,CA,90036,90019,90010,06037,34.0662,-118.3420
684,323,305,730,LACZ 9,LOS ANGELES-MADISON,LOS ANGELES,CA,90003,90047,90044,06037,33.9767,-118.2930
685,323,306,730,LACZ 8,LOS ANGELES,LOS ANGELES,CA,90011,90037,90007,06037,34.0010,-118.2659
686,323,307,730,LACZ 5,LOS ANGELES-MADISON,LOS ANGELES,CA,90023,90063,90033,06037,34.0334,-118.1925
687,323,310,730,LACZ 6,LOS ANGELES,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
688,323,313,730,MONTEBELLO,LOS ANGELES,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
689,323,315,730,LACZ 2,LOS ANGELES,LOS ANGELES,CA,90071,90017,90014,06037,34.0507,-118.2559
690,323,316,730,LACZ 3,LOS ANGELES,LOS ANGELES,CA,90071,90017,90014,06037,34.0507,-118.2559
691,323,317,730,LACZ 4,LOS ANGELES,LOS ANGELES,CA,90071,90017,90014,06037,34.0507,-118.2559
692,323,318,730,LACZ 5,LOS ANGELES,LOS ANGELES,CA,90071,90017,90014,06037,34.0507,-118.2559
693,323,319,730,LACZ 6,LOS ANGELES,LOS ANGELES,CA,90071,90017,90014,06037,34.0507,-118.2559
694,323,320,730,LACZ 2,SANTA ANA,LOS ANGELES,CA,90029,90027,90004,06037,34.0924,-118.2922
695,323,325,730,LACZ 8,ANAHEIM-LEMON,LOS ANGELES,CA,90071,90017,90014,06037,34.0507,-118.2559
696,323,327,730,LACZ 9,LOS ANGELES,LOS ANGELES,CA,90071,90017,90014,06037,34.0507,-118.2559
697,323,328,730,LACZ 11,LOS ANGELES,LOS ANGELES,CA,90071,90017,90014,06037,34.0507,-118.2559
698,323,329,730,LACZ 12,LOS ANGELES,LOS ANGELES,CA,90071,90017,90014,06037,34.0507,-118.2559
699,323,330,730,LACZ 13,LOS ANGELES,LOS ANGELES,CA,90071,90017,90014,06037,34.0507,-118.2559
700,323,331,730,LACZ 2,IRVINE,LOS ANGELES,CA,90015,90014,90071,06037,34.0372,-118.2586
701,323,332,730,LACZ 4,LOS ANGELES-MADISON,LOS ANGELES,CA,90015,90014,90071,06037,34.0372,-118.2586
702,323,334,730,LACZ 11,LOS ANGELES-MADISON,LOS ANGELES,CA,90017,90071,90014,06037,34.0514,-118.2613
703,323,335,730,LACZ 2,LOS ANGELES,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
704,323,336,730,LACZ 9,IRVINE,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
705,323,337,730,LACZ 14,LOS ANGELES,LOS ANGELES,CA,90071,90017,90014,06037,34.0507,-118.2559
706,323,338,730,LACZ 2,IRVINE,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
707,323,340,730,LACZ 3,LOS ANGELES-CLINTON,LOS ANGELES,CA,90042,90041,90065,06037,34.1220,-118.1970
708,323,341,730,LACZ 3,LOS ANGELES-CLINTON,LOS ANGELES,CA,90042,90041,90065,06037,34.1220,-118.1970
709,323,342,730,LACZ 4,LOS ANGELES-CAPITOL,LOS ANGELES,CA,90094,90031,90033,06037,34.0730,-118.2124
710,323,343,730,LACZ 4,LOS ANGELES-CAPITOL,LOS ANGELES,CA,90094,90031,90033,06037,34.0730,-118.2124
711,323,344,730,LACZ 3,LOS ANGELES-CLINTON,LOS ANGELES,CA,90042,90041,90065,06037,34.1220,-118.1970
712,323,345,730,LACZ 2,BELLFLOWER,LOS ANGELES,CA,90029,90027,90004,06037,34.0969,-118.2913
713,323,347,730,LACZ 12,LOS ANGELES-MADISON,LOS ANGELES,CA,90017,90071,90015,06037,34.0521,-118.2668
714,323,348,730,LACZ 12,IRVINE,LOS ANGELES,CA,90005,90010,90020,06037,34.0614,-118.3039
715,323,349,730,LACZ 3,LOS ANGELES-CLINTON,LOS ANGELES,CA,90042,90041,90065,06037,34.1220,-118.1970
716,323,351,730,LACZ 6,BLOOMINGTON,LOS ANGELES,CA,90017,90071,90015,06037,34.0521,-118.2668
717,323,352,730,LACZ 4,LOS ANGELES-MADISON,LOS ANGELES,CA,90094,90031,90033,06037,34.0730,-118.2124
718,323,354,730,LACZ 5,IRVINE,LOS ANGELES,CA,90005,90010,90020,06037,34.0614,-118.3039
719,323,360,730,LACZ 5,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
720,323,361,730,LACZ 2,LOS ANGELES-NORMANDY,LOS ANGELES,CA,90029,90027,90004,06037,34.0924,-118.2922
721,323,364,730,LACZ 6,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
722,323,366,730,LACZ 14,LONG BEACH-LAKEWOOD,LOS ANGELES,CA,90028,90038,90068,06037,34.1010,-118.3239
723,323,368,730,LACZ 8,LOS ANGELES,LOS ANGELES,CA,90011,90037,90007,06037,34.0010,-118.2659
724,323,370,730,LACZ 13,ANAHEIM,LOS ANGELES,CA,90048,90069,90036,06037,34.0832,-118.3665
725,323,372,730,LACZ 14,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
726,323,373,730,LACZ 11,LOS ANGELES-REPUBLIC,LOS ANGELES,CA,90018,90007,90006,06037,34.0336,-118.3039
727,323,374,730,LACZ 6,BELLFLOWER,LOS ANGELES,CA,90044,90061,90047,06037,33.9388,-118.2883
728,323,375,730,LACZ 2,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
729,323,378,730,LACZ 14,LOS ANGELES,LOS ANGELES,CA,90005,90010,90020,06037,34.0614,-118.3039
730,323,379,730,LACZ 4,LOS ANGELES-MADISON,LOS ANGELES,CA,90031,90094,90012,06037,34.0737,-118.2178
731,323,380,730,LACZ 14,LOS ANGELES-MADISON,LOS ANGELES,CA,90028,90038,90068,06037,34.1010,-118.3239
732,323,381,730,LACZ 13,ANAHEIM,LOS ANGELES,CA,90036,90019,90010,06037,34.0662,-118.3420
733,323,382,730,LACZ 14,HOLLYWOOD,LOS ANGELES,CA,90028,90038,90068,06037,34.1010,-118.3239
734,323,384,730,LACZ 3,LOS ANGELES-CLINTON,LOS ANGELES,CA,90042,90041,90065,06037,34.1175,-118.1979
735,323,386,730,LACZ 11,BLOOMINGTON,LOS ANGELES,CA,90018,90006,90007,06037,34.0343,-118.3093
736,323,387,730,LACZ 14,LOS ANGELES-MADISON,LOS ANGELES,CA,90028,90038,90068,06037,34.1010,-118.3239
737,323,389,730,LACZ 12,ANAHEIM-LEMON,LOS ANGELES,CA,90062,90043,90008,06037,33.9989,-118.3220
738,323,390,730,LACZ 11,LOS ANGELES,LOS ANGELES,CA,90018,90006,90007,06037,34.0343,-118.3093
739,323,391,730,LACZ 14,LOS ANGELES-MADISON,LOS ANGELES,CA,90028,90038,90068,06037,34.1010,-118.3239
740,323,393,730,LACZ 9,LOS ANGELES-MADISON,LOS ANGELES,CA,90017,90071,90015,06037,34.0521,-118.2668
741,323,395,730,LACZ 6,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
742,323,396,730,LACZ 14,LOS ANGELES,LOS ANGELES,CA,90028,90038,90068,06037,34.1010,-118.3239
743,323,398,730,LACZ 3,SANTA ANA,LOS ANGELES,CA,90042,90041,90065,06037,34.1175,-118.1979
744,323,400,730,MONTEBELLO,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90079,90071,06037,34.0462,-118.2568
745,323,402,730,LACZ 11,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
746,323,403,730,LACZ 12,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
747,323,404,730,LACZ 3,IRVINE,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
748,323,405,730,LACZ 4,IRVINE,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
749,323,406,730,LACZ 5,ANAHEIM-LEMON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
750,323,407,730,LACZ 2,LOS ANGELES-MADISON,LOS ANGELES,CA,90029,90027,90004,06037,34.0924,-118.2922
751,323,408,730,LACZ 14,LOS ANGELES,LOS ANGELES,CA,90014,90079,90071,06037,34.0462,-118.2568
752,323,409,730,LACZ 4,LOS ANGELES-MADISON,LOS ANGELES,CA,90031,90033,90012,06037,34.0730,-118.2124
753,323,410,730,LACZ 2,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
754,323,412,730,LACZ 2,LOS ANGELES-MADISON,LOS ANGELES,CA,90029,90027,90004,06037,34.0924,-118.2922
755,323,415,730,LACZ 5,LOS ANGELES-ANGELUS,LOS ANGELES,CA,90023,90063,90033,06037,34.0334,-118.1925
756,323,416,730,MONTEBELLO,LOS ANGELES,LOS ANGELES,CA,90014,90079,90071,06037,34.0462,-118.2568
757,323,417,730,LACZ 6,LOS ANGELES,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
758,323,418,730,LACZ 9,LOS ANGELES-MADISON,LOS ANGELES,CA,90044,90061,90047,06037,33.9388,-118.2883
759,323,419,730,LACZ 11,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
760,323,420,730,LACZ 9,LOS ANGELES-PLYMOUTH,LOS ANGELES,CA,90044,90061,90047,06037,33.9388,-118.2883
761,323,421,730,LACZ 12,ANAHEIM-LEMON,LOS ANGELES,CA,90008,90062,90043,06037,34.0041,-118.3265
762,323,423,730,LACZ 3,IRVINE,LOS ANGELES,CA,90005,90010,90020,06037,34.0614,-118.3039
763,323,424,730,LACZ 13,ANAHEIM-LEMON,LOS ANGELES,CA,90036,90019,90038,06037,34.0662,-118.3420
764,323,426,730,LACZ 2,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
765,323,430,730,MONTEBELLO,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90079,90071,06037,34.0462,-118.2568
766,323,431,730,LACZ 12,LOS ANGELES,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
767,323,432,730,LACZ 8,LOS ANGELES-MADISON,LOS ANGELES,CA,90017,90071,90014,06037,34.0514,-118.2613
768,323,433,730,LACZ 13,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90079,90071,06037,34.0462,-118.2568
769,323,435,730,LACZ 6,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
770,323,436,730,LACZ 14,LOS ANGELES-SUNSET,LOS ANGELES,CA,90028,90046,90038,06037,34.0992,-118.3465
771,323,438,730,LACZ 6,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
772,323,441,730,LACZ 4,LOS ANGELES-MADISON,LOS ANGELES,CA,90094,90031,90033,06037,34.0730,-118.2124
773,323,442,730,LACZ 4,LOS ANGELES,LOS ANGELES,CA,90033,90094,90031,06037,34.0626,-118.2034
774,323,443,730,LACZ 3,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
775,323,446,730,LACZ 5,IRVINE,LOS ANGELES,CA,90023,90063,90033,06037,34.0341,-118.1979
776,323,448,730,LACZ 9,LOS ANGELES-MADISON,LOS ANGELES,CA,90003,90044,90047,06037,33.9767,-118.2930
777,323,450,730,LACZ 14,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
778,323,451,730,LACZ 9,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
779,323,454,730,LACZ 2,LOS ANGELES-MADISON,LOS ANGELES,CA,90017,90071,90014,06037,34.0514,-118.2613
780,323,455,730,LACZ 9,LOS ANGELES-MADISON,LOS ANGELES,CA,90003,90044,90047,06037,33.9767,-118.2930
781,323,456,730,LACZ 13,BELLFLOWER,LOS ANGELES,CA,90048,90069,90036,06037,34.0832,-118.3665
782,323,457,730,LACZ 6,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90079,90071,06037,34.0462,-118.2568
783,323,458,730,MONTEBELLO,LOS ANGELES,LOS ANGELES,CA,90014,90079,90071,06037,34.0462,-118.2568
784,323,471,730,LACZ 14,LOS ANGELES-MADISON,LOS ANGELES,CA,90017,90071,90015,06037,34.0521,-118.2668
785,323,472,730,LACZ 14,LOS ANGELES,LOS ANGELES,CA,90028,90038,90068,06037,34.1010,-118.3239
786,323,473,730,LACZ 2,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90079,90071,06037,34.0462,-118.2568
787,323,474,730,LACZ 3,IRVINE,LOS ANGELES,CA,90015,90014,90071,06037,34.0372,-118.2586
788,323,475,730,LACZ 5,IRVINE,LOS ANGELES,CA,90015,90014,90071,06037,34.0372,-118.2586
789,323,476,730,LACZ 6,ANAHEIM-LEMON,LOS ANGELES,CA,90015,90014,90071,06037,34.0372,-118.2586
790,323,478,730,LACZ 3,LOS ANGELES-CLINTON,LOS ANGELES,CA,90042,90041,90065,06037,34.1220,-118.1970
791,323,486,730,LACZ 2,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
792,323,487,730,LACZ 6,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
793,323,488,730,LACZ 5,LOS ANGELES-MADISON,LOS ANGELES,CA,90023,90063,90033,06037,34.0341,-118.1979
794,323,489,730,LACZ 2,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
795,323,490,730,MONTEBELLO,ANAHEIM-LEMON,LOS ANGELES,CA,90015,90014,90071,06037,34.0372,-118.2586
796,323,491,730,LACZ 14,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
797,323,492,730,LACZ 9,IRVINE,LOS ANGELES,CA,90005,90010,90020,06037,34.0614,-118.3039
798,323,495,730,LACZ 2,IRVINE,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
799,323,498,730,LACZ 14,ANAHEIM-LEMON,LOS ANGELES,CA,90014,90079,90071,06037,34.0462,-118.2568
800,323,499,730,LACZ 14,ANAHEIM,LOS ANGELES,CA,90014,90079,90071,06037,34.0462,-118.2568
801,323,500,730,MONTEBELLO,LOS ANGELES,LOS ANGELES,CA,90017,90071,90015,06037,34.0521,-118.2668
802,323,503,730,LACZ 2,LOS ANGELES,LOS ANGELES,CA,90017,90071,90015,06037,34.0521,-118.2668
803,323,504,730,LACZ 14,ONTARIO,LOS ANGELES,CA,90028,90038,90068,06037,34.1010,-118.3239
804,323,505,730,LACZ 4,ANAHEIM-LEMON,LOS ANGELES,CA,90094,90031,90033,06037,34.0730,-118.2124
805,323,507,730,LACZ 3,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90079,90071,06037,34.0462,-118.2568
806,323,508,730,LACZ 12,BELLFLOWER,LOS ANGELES,CA,90008,90062,90043,06037,34.0041,-118.3265
807,323,509,730,LACZ 3,LOS ANGELES-MADISON,LOS ANGELES,CA,90042,90041,90065,06037,34.1175,-118.1979
808,323,510,730,LACZ 5,LOS ANGELES-MADISON,LOS ANGELES,CA,90017,90071,90015,06037,34.0521,-118.2668
809,323,512,730,LACZ 14,LOS ANGELES-SUNSET,LOS ANGELES,CA,90028,90046,90038,06037,34.0992,-118.3465
810,323,513,730,LACZ 6,IRVINE,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
811,323,515,730,LACZ 8,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
812,323,517,730,MONTEBELLO,LOS ANGELES,LOS ANGELES,CA,90071,90017,90014,06037,34.0507,-118.2559
813,323,518,730,LACZ 5,LOS ANGELES,LOS ANGELES,CA,90023,90063,90033,06037,34.0341,-118.1979
814,323,521,730,LACZ 8,LOS ANGELES-MADISON,LOS ANGELES,CA,90011,90037,90007,06037,34.0055,-118.2650
815,323,522,730,LACZ 2,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
816,323,523,730,LACZ 6,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
817,323,524,730,LACZ 8,IRVINE,LOS ANGELES,CA,90015,90014,90071,06037,34.0372,-118.2586
818,323,525,730,LACZ 13,LOS ANGELES-WEBSTER,LOS ANGELES,CA,90036,90019,90010,06037,34.0617,-118.3429
819,323,526,730,LACZ 5,LOS ANGELES-ANGELUS,LOS ANGELES,CA,90023,90063,90033,06037,34.0334,-118.1925
820,323,527,730,LACZ 9,IRVINE,LOS ANGELES,CA,90015,90014,90071,06037,34.0372,-118.2586
821,323,529,730,LACZ 11,IRVINE,LOS ANGELES,CA,90015,90014,90071,06037,34.0372,-118.2586
822,323,531,730,LACZ 9,ANAHEIM-LEMON,LOS ANGELES,CA,90003,90044,90047,06037,33.9767,-118.2930
823,323,534,730,LACZ 13,ANAHEIM,LOS ANGELES,CA,90036,90019,90038,06037,34.0662,-118.3420
824,323,535,730,LACZ 2,IRVINE,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
825,323,537,730,LACZ 6,SHERMAN OAKS,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
826,323,538,730,LACZ 6,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
827,323,539,730,LACZ 4,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
828,323,540,730,LACZ 3,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
829,323,541,730,LACZ 9,LOS ANGELES-PLEASANT,LOS ANGELES,CA,90003,90044,90047,06037,33.9760,-118.2876
830,323,543,730,LACZ 3,LOS ANGELES-MADISON,LOS ANGELES,CA,90017,90071,90014,06037,34.0514,-118.2613
831,323,544,730,LACZ 8,LOS ANGELES-MADISON,LOS ANGELES,CA,90011,90037,90007,06037,34.0010,-118.2659
832,323,545,730,LACZ 12,GLENDALE,LOS ANGELES,CA,90062,90043,90008,06037,33.9989,-118.3220
833,323,546,730,LACZ 8,IRVINE,LOS ANGELES,CA,90005,90010,90020,06037,34.0614,-118.3039
834,323,549,730,LACZ 13,LOS ANGELES-WEBSTER,LOS ANGELES,CA,90036,90019,90010,06037,34.0617,-118.3429
835,323,550,730,LACZ 3,LOS ANGELES-CLINTON,LOS ANGELES,CA,90042,90041,90065,06037,34.1220,-118.1970
836,323,551,730,LACZ 3,LOS ANGELES-CLINTON,LOS ANGELES,CA,90042,90041,90065,06037,34.1220,-118.1970
837,323,552,730,LACZ 9,LOS ANGELES-MADISON,LOS ANGELES,CA,90003,90047,90044,06037,33.9767,-118.2930
838,323,556,730,LACZ 13,IRVINE,LOS ANGELES,CA,90017,90071,90014,06037,34.0514,-118.2613
839,323,557,730,LACZ 13,IRVINE,LOS ANGELES,CA,90005,90010,90020,06037,34.0614,-118.3039
840,323,561,730,LACZ 3,SHERMAN OAKS,LOS ANGELES,CA,90042,90041,90065,06037,34.1175,-118.1979
841,323,565,730,LACZ 9,LOS ANGELES-PLEASANT,LOS ANGELES,CA,90003,90044,90047,06037,33.9760,-118.2876
842,323,570,730,LACZ 9,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90079,90071,06037,34.0462,-118.2568
843,323,575,730,LACZ 13,LOS ANGELES-MELROSE,LOS ANGELES,CA,90048,90069,90036,06037,34.0832,-118.3665
844,323,576,730,LACZ 4,SHERMAN OAKS,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
845,323,577,730,LACZ 4,IRVINE,LOS ANGELES,CA,90005,90010,90020,06037,34.0614,-118.3039
846,323,579,730,LACZ 2,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90079,90071,06037,34.0462,-118.2568
847,323,580,730,LACZ 14,LOS ANGELES,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
848,323,591,730,LACZ 13,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90079,90071,06037,34.0462,-118.2568
849,323,592,730,LACZ 13,LOS ANGELES-MADISON,LOS ANGELES,CA,90036,90019,90038,06037,34.0662,-118.3420
850,323,593,730,LACZ 2,LOS ANGELES-MADISON,LOS ANGELES,CA,90029,90027,90004,06037,34.0924,-118.2922
851,323,596,730,LACZ 12,LOS ANGELES-MADISON,LOS ANGELES,CA,90017,90071,90014,06037,34.0514,-118.2613
852,323,599,730,LACZ 9,LOS ANGELES,LOS ANGELES,CA,90003,90044,90047,06037,33.9767,-118.2930
853,323,600,730,LACZ 9,LOS ANGELES-PLYMOUTH,LOS ANGELES,CA,90044,90061,90047,06037,33.9388,-118.2883
854,323,601,730,LACZ 12,IRVINE,LOS ANGELES,CA,90015,90014,90071,06037,34.0372,-118.2586
855,323,602,730,LACZ 13,IRVINE,LOS ANGELES,CA,90015,90014,90071,06037,34.0372,-118.2586
856,323,603,730,LACZ 14,IRVINE,LOS ANGELES,CA,90015,90014,90071,06037,34.0372,-118.2586
857,323,604,730,LACZ 5,LOS ANGELES-ANGELUS,LOS ANGELES,CA,90023,90063,90033,06037,34.0341,-118.1979
858,323,606,730,LACZ 14,ANAHEIM,LOS ANGELES,CA,90028,90038,90068,06037,34.1010,-118.3239
859,323,607,730,LACZ 6,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
860,323,609,730,LACZ 8,LOS ANGELES-MADISON,LOS ANGELES,CA,90011,90037,90007,06037,34.0010,-118.2659
861,323,612,730,LACZ 4,LOS ANGELES-MADISON,LOS ANGELES,CA,90031,90012,90033,06037,34.0737,-118.2178
862,323,613,730,LACZ 3,LOS ANGELES,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
863,323,615,730,LACZ 9,ANAHEIM,LOS ANGELES,CA,90003,90044,90047,06037,33.9767,-118.2930
864,323,616,730,LACZ 3,LOS ANGELES,LOS ANGELES,CA,90042,90041,90065,06037,34.1175,-118.1979
865,323,617,730,LACZ 13,LOS ANGELES,LOS ANGELES,CA,90036,90019,90010,06037,34.0662,-118.3420
866,323,618,730,LACZ 2,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
867,323,619,730,LACZ 14,LOS ANGELES-MELROSE,LOS ANGELES,CA,90048,90069,90036,06037,34.0832,-118.3665
868,323,621,730,MONTEBELLO,LOS ANGELES-MADISON,LOS ANGELES,CA,90017,90071,90015,06037,34.0521,-118.2668
869,323,623,730,LACZ 14,LOS ANGELES,LOS ANGELES,CA,90028,90038,90068,06037,34.1010,-118.3239
870,323,628,730,LACZ 14,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
871,323,634,730,LACZ 13,LOS ANGELES-WEBSTER,LOS ANGELES,CA,90036,90019,90010,06037,34.0617,-118.3429
872,323,635,730,LACZ 2,IRVINE,LOS ANGELES,CA,90005,90010,90020,06037,34.0614,-118.3039
873,323,638,730,LACZ 6,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
874,323,639,730,LACZ 11,LOS ANGELES-MADISON,LOS ANGELES,CA,90017,90071,90015,06037,34.0521,-118.2668
875,323,641,730,LACZ 11,IRVINE,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
876,323,642,730,LACZ 12,IRVINE,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
877,323,643,730,LACZ 11,ANAHEIM-LEMON,LOS ANGELES,CA,90017,90071,90015,06037,34.0521,-118.2668
878,323,644,730,LACZ 2,LOS ANGELES-NORMANDY,LOS ANGELES,CA,90029,90027,90004,06037,34.0924,-118.2922
879,323,645,730,LACZ 14,ANAHEIM-LEMON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
880,323,647,730,LACZ 5,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
881,323,648,730,LACZ 13,LOS ANGELES-WEBSTER,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
882,323,649,730,LACZ 11,LOS ANGELES-MADISON,LOS ANGELES,CA,90005,90010,90020,06037,34.0614,-118.3039
883,323,650,730,LACZ 14,LOS ANGELES-MELROSE,LOS ANGELES,CA,90048,90069,90036,06037,34.0832,-118.3665
884,323,651,730,LACZ 13,LOS ANGELES-MELROSE,LOS ANGELES,CA,90048,90069,90036,06037,34.0832,-118.3665
885,323,652,730,LACZ 9,IRVINE,LOS ANGELES,CA,90003,90044,90047,06037,33.9767,-118.2930
886,323,653,730,LACZ 13,LOS ANGELES-MELROSE,LOS ANGELES,CA,90048,90069,90036,06037,34.0832,-118.3665
887,323,654,730,LACZ 14,LOS ANGELES-MELROSE,LOS ANGELES,CA,90048,90069,90036,06037,34.0832,-118.3665
888,323,655,730,LACZ 13,LOS ANGELES-MELROSE,LOS ANGELES,CA,90048,90069,90036,06037,34.0832,-118.3665
889,323,656,730,LACZ 14,LOS ANGELES-MELROSE,LOS ANGELES,CA,90048,90069,90036,06037,34.0832,-118.3665
